f_date,input_date,s_input_date,week_of_year,input_week_day,puin,cnt
20191022,20191013,2019-10-13,41,7,2478637939,3031
20191022,20191020,2019-10-20,42,7,2225130883,500
20191022,20190822,2019-08-22,34,4,1781807016,1358
20191022,20190905,2019-09-05,36,4,1781808143,1222
20191022,20190906,2019-09-06,36,5,1001000286250,421
20191022,20191002,2019-10-02,40,3,1685943040,499
20191022,20190924,2019-09-24,39,2,2606863014,500
20191022,20190925,2019-09-25,39,3,1694814142,398
20191022,20190817,2019-08-17,33,6,1781810443,1066
20191022,20190924,2019-09-24,39,2,1781809819,1241
20191022,20190822,2019-08-22,34,4,2164312964,478
20191022,20190917,2019-09-17,38,2,1921424720,477
20191022,20190922,2019-09-22,38,7,1001000286087,74
20191022,20191009,2019-10-09,41,3,1140173450,389
20191022,20191018,2019-10-18,42,5,1781809819,1215
20191022,20190817,2019-08-17,33,6,1001000286087,14235
20191022,20190820,2019-08-20,34,2,1992602239,5453
20191022,20190907,2019-09-07,36,6,2931323584,239
20191022,20191009,2019-10-09,41,3,1921425583,500
20191022,20190911,2019-09-11,37,3,1140173450,359
20191022,20191018,2019-10-18,42,5,2164312964,498
20191022,20190917,2019-09-17,38,2,3021573833,1172
20191022,20190902,2019-09-02,36,1,1660211396,500
20191022,20191014,2019-10-14,42,1,1598232245,499
20191022,20191013,2019-10-13,41,7,3473823790,500
20191022,20190904,2019-09-04,36,3,1504400350,496
20191022,20190917,2019-09-17,38,2,1781807945,1389
20191022,20190818,2019-08-18,33,7,1781807016,1118
20191022,20190824,2019-08-24,34,6,3321779464,313
20191022,20190911,2019-09-11,37,3,1803170283,499
20191022,20190928,2019-09-28,39,6,2105858172,118
20191022,20191002,2019-10-02,40,3,1781806667,716
20191022,20191005,2019-10-05,40,6,1001000286087,118
20191022,20190817,2019-08-17,33,6,1615989293,497
20191022,20190829,2019-08-29,35,4,1992602239,4082
20191022,20190919,2019-09-19,38,4,1001000286250,405
20191022,20190816,2019-08-16,33,5,2931323584,414
20191022,20190916,2019-09-16,38,1,3428867428,347
20191022,20190903,2019-09-03,36,2,3107361624,534
20191022,20190929,2019-09-29,39,7,1921431481,407
20191022,20190903,2019-09-03,36,2,1001001877189,499
20191022,20190924,2019-09-24,39,2,1921425583,500
20191022,20190924,2019-09-24,39,2,3507123484,356
20191022,20191001,2019-10-01,40,2,1656351064,500
20191022,20191014,2019-10-14,42,1,1781810030,1261
20191022,20191020,2019-10-20,42,7,3357604587,185
20191022,20191017,2019-10-17,42,4,1921424720,498
20191022,20190816,2019-08-16,33,5,3617694639,290
20191022,20190820,2019-08-20,34,2,1701790981,499
20191022,20190824,2019-08-24,34,6,1781806909,762
20191022,20190904,2019-09-04,36,3,1694814142,500
20191022,20190925,2019-09-25,39,3,1921423202,500
20191022,20191020,2019-10-20,42,7,3021573833,1242
20191022,20191004,2019-10-04,40,5,3332834764,500
20191022,20191022,2019-10-22,43,2,1683952717,1134
20191022,20190925,2019-09-25,39,3,2105858172,388
20191022,20190921,2019-09-21,38,6,3516139149,486
20191022,20190911,2019-09-11,37,3,2252326496,111
20191022,20190919,2019-09-19,38,4,1992812958,439
20191022,20190928,2019-09-28,39,6,1921421883,499
20191022,20191013,2019-10-13,41,7,3531033244,214
20191022,20190901,2019-09-01,35,7,1803170283,229
20191022,20191007,2019-10-07,41,1,1781808471,927
20191022,20191013,2019-10-13,41,7,3107361624,132
20191022,20191018,2019-10-18,42,5,1659296564,500
20191022,20191012,2019-10-12,41,6,3428867428,50
20191022,20190914,2019-09-14,37,6,1921425583,10
20191022,20191016,2019-10-16,42,3,3021573833,1182
20191022,20191015,2019-10-15,42,2,1656171864,497
20191022,20190826,2019-08-26,35,1,1781810030,1274
20191022,20190829,2019-08-29,35,4,1781807441,1701
20191022,20190917,2019-09-17,38,2,1921425583,500
20191022,20191001,2019-10-01,40,2,1781806251,1298
20191022,20190822,2019-08-22,34,4,1140173450,302
20191022,20191018,2019-10-18,42,5,3464284705,499
20191022,20191009,2019-10-09,41,3,3201287628,500
20191022,20191021,2019-10-21,43,1,2158351255,619
20191022,20190816,2019-08-16,33,5,1781806909,1374
20191022,20190817,2019-08-17,33,6,3507123484,446
20191022,20190910,2019-09-10,37,2,1001002218595,486
20191022,20190823,2019-08-23,34,5,1781810030,1409
20191022,20190823,2019-08-23,34,5,1656171864,500
20191022,20190915,2019-09-15,37,7,1001002218595,500
20191022,20190818,2019-08-18,33,7,1781808471,1107
20191022,20190820,2019-08-20,34,2,1992812958,402
20191022,20190826,2019-08-26,35,1,1781807441,1260
20191022,20190828,2019-08-28,35,3,1001000197107,500
20191022,20190911,2019-09-11,37,3,1804144853,498
20191022,20190913,2019-09-13,37,5,1683952717,631
20191022,20190916,2019-09-16,38,1,1781807461,1233
20191022,20190918,2019-09-18,38,3,2713129639,226675
20191022,20191002,2019-10-02,40,3,1783638386,503
20191022,20191008,2019-10-08,41,2,2713129639,208692
20191022,20191018,2019-10-18,42,5,1001001877189,499
20191022,20191006,2019-10-06,40,7,1001000196957,500
20191022,20191004,2019-10-04,40,5,3428867428,249
20191022,20190919,2019-09-19,38,4,2153886484,334
20191022,20190827,2019-08-27,35,2,1921423202,450
20191022,20190904,2019-09-04,36,3,3428867428,146
20191022,20190901,2019-09-01,35,7,2478637939,202
20191022,20191013,2019-10-13,41,7,1781807216,709
20191022,20191010,2019-10-10,41,4,3507123484,383
20191022,20190825,2019-08-25,34,7,1140173450,311
20191022,20190830,2019-08-30,35,5,1781806667,1513
20191022,20191002,2019-10-02,40,3,1660211396,495
20191022,20190911,2019-09-11,37,3,1921425583,350
20191022,20190903,2019-09-03,36,2,2680486890,496
20191022,20190906,2019-09-06,36,5,3321779464,429
20191022,20190907,2019-09-07,36,6,1001000286250,397
20191022,20190930,2019-09-30,40,1,1781807016,1023
20191022,20190831,2019-08-31,35,6,1781807441,1033
20191022,20190915,2019-09-15,37,7,1921421883,500
20191022,20190827,2019-08-27,35,2,1001000197107,342
20191022,20191018,2019-10-18,42,5,1140173450,266
20191022,20190831,2019-08-31,35,6,1001000286087,91
20191022,20190904,2019-09-04,36,3,1783638386,500
20191022,20190912,2019-09-12,37,4,1643982571,499
20191022,20190915,2019-09-15,37,7,1140173450,243
20191022,20190926,2019-09-26,39,4,1803170283,500
20191022,20190930,2019-09-30,40,1,2713129639,231902
20191022,20191001,2019-10-01,40,2,3428867428,226
20191022,20190929,2019-09-29,39,7,1803170283,501
20191022,20191006,2019-10-06,40,7,1781807461,825
20191022,20190906,2019-09-06,36,5,1504400350,498
20191022,20191022,2019-10-22,43,2,1001000196957,459
20191022,20190824,2019-08-24,34,6,1781809449,784
20191022,20190909,2019-09-09,37,1,1781807216,1266
20191022,20190921,2019-09-21,38,6,1781809788,984
20191022,20191002,2019-10-02,40,3,1542698720,133
20191022,20190901,2019-09-01,35,7,1781807216,1082
20191022,20190905,2019-09-05,36,4,3107361624,545
20191022,20190926,2019-09-26,39,4,1001000037396,500
20191022,20190926,2019-09-26,39,4,1001001980328,495
20191022,20191002,2019-10-02,40,3,2158351255,620
20191022,20190911,2019-09-11,37,3,1659296564,500
20191022,20190816,2019-08-16,33,5,1781806734,1362
20191022,20191008,2019-10-08,41,2,1001001877189,500
20191022,20191010,2019-10-10,41,4,1781808719,1285
20191022,20191018,2019-10-18,42,5,1001000286250,376
20191022,20191019,2019-10-19,42,6,1001001980328,205
20191022,20191013,2019-10-13,41,7,1781808703,769
20191022,20190925,2019-09-25,39,3,2164312964,482
20191022,20190927,2019-09-27,39,5,2606863014,500
20191022,20190909,2019-09-09,37,1,3201287628,500
20191022,20190916,2019-09-16,38,1,1804144853,378
20191022,20190904,2019-09-04,36,3,1001000286087,333
20191022,20191006,2019-10-06,40,7,1001001962555,501
20191022,20191013,2019-10-13,41,7,226864582,491
20191022,20190816,2019-08-16,33,5,3507123484,1567
20191022,20190816,2019-08-16,33,5,1781806251,1406
20191022,20190825,2019-08-25,34,7,1781808832,894
20191022,20190819,2019-08-19,34,1,1921421883,499
20191022,20190828,2019-08-28,35,3,1781807441,1332
20191022,20190910,2019-09-10,37,2,2153886484,272
20191022,20190912,2019-09-12,37,4,1781809788,1186
20191022,20190822,2019-08-22,34,4,1781807441,1401
20191022,20190915,2019-09-15,37,7,1921424720,500
20191022,20191016,2019-10-16,42,3,1803170283,500
20191022,20191021,2019-10-21,43,1,731289971,500
20191022,20190823,2019-08-23,34,5,1140173450,355
20191022,20190928,2019-09-28,39,6,3428867428,132
20191022,20190901,2019-09-01,35,7,1781807441,1044
20191022,20190913,2019-09-13,37,5,1781809449,967
20191022,20190922,2019-09-22,38,7,1781806909,925
20191022,20191012,2019-10-12,41,6,1781807441,974
20191022,20191001,2019-10-01,40,2,1001002030011,499
20191022,20190926,2019-09-26,39,4,1001000286087,516
20191022,20190908,2019-09-08,36,7,1781809788,1141
20191022,20190913,2019-09-13,37,5,2269829235,375
20191022,20190831,2019-08-31,35,6,2269829235,298
20191022,20190816,2019-08-16,33,5,1781807216,1361
20191022,20190905,2019-09-05,36,4,1781808703,1288
20191022,20190907,2019-09-07,36,6,1781808143,1047
20191022,20190920,2019-09-20,38,5,1663272562,500
20191022,20190929,2019-09-29,39,7,731289971,390
20191022,20191008,2019-10-08,41,2,1781807461,1315
20191022,20191003,2019-10-03,40,4,1781807216,716
20191022,20191014,2019-10-14,42,1,2252326496,497
20191022,20190925,2019-09-25,39,3,2158351255,624
20191022,20190820,2019-08-20,34,2,1001000708898,1
20191022,20190924,2019-09-24,39,2,1781808143,1238
20191022,20190924,2019-09-24,39,2,1992812958,500
20191022,20191016,2019-10-16,42,3,2269829235,592
20191022,20191005,2019-10-05,40,6,1781807945,737
20191022,20190827,2019-08-27,35,2,2680486890,504
20191022,20190923,2019-09-23,39,1,1783638386,480
20191022,20191009,2019-10-09,41,3,1781807945,1249
20191022,20190924,2019-09-24,39,2,1001001980328,500
20191022,20191007,2019-10-07,41,1,1656171864,496
20191022,20191008,2019-10-08,41,2,2478637939,1956
20191022,20191009,2019-10-09,41,3,1694814142,295
20191022,20191017,2019-10-17,42,4,1001001877189,498
